/tmp/,B2QB1,prDocumentIPSMassiveBlock,9
/tmp/,B2QB1,processSendNotificationVeritran,1
/tmp/,B2QB1,vlCustomerIdentificationFromSinacofi,1
/tmp/,B2QB1,msCustomerBeneficiariesDiary,9
/tmp/,B2QB1,massiveSelectEftTransferByAttorney,1
/tmp/,B2QB1,msCustomerBeneficiaryStatus,9
/tmp/,B2QB1,ssFactoringCurrentBalance,9
/tmp/,B2QB1,processEftTransferMobilePaymentsVeritran_I,1
/tmp/,B2QB1,msCreditCardAssociatedQualifyForPayment,9
/tmp/,B2QB1,msComexBeneficiary,9
/tmp/,B2QB1,msOfficerBranch,9
/tmp/,B2QB1,msBranchGeneralTables,9
/tmp/,B2QB1,msComexCountries,9
/tmp/,B2QB1,msAgreementPaymentCash,9
/tmp/,B2QB1,inProviderToFactoring,9
/tmp/,B2QB1,validateOTPVeritran,1
/tmp/,B2QB1,msComexBeneficiaryDetail,9
/tmp/,B2QB1,processBipCardRechargeAndNotify,1
/tmp/,B2QB1,inInsuranceSinisterCoverage,9
/tmp/,B2QB1,msCustomerMandate,9
/tmp/,B2QB1,massiveSelectLoanCapitalMarketOperationsByCustomer,1
/tmp/,B2QB1,BRK2CICS,100
/tmp/,B2QB1,calculateInsurancesInstallmentsAndCAE,9
/tmp/,B2QB1,prComexOdPBeneficiary,9
/tmp/,B2QB1,msSupportMaterialMasterType,9
/tmp/,B2QB1,singleSelectCreditCardInstallmentCAE_I,9
/tmp/,B2QB1,singleSelectCreditCardInstallmentCAE_O,9
/tmp/,B2QB1,processCalculateInsurancesInstallmentsAndCAE_O,1
/tmp/,B2QB1,processCalculateInsurancesInstallmentsAndCAE_I,1
/tmp/,B2QB1,msCustomerLegalPersonProfile,9
/tmp/,B2QB1,prCommitteePresentationForRiskEvaluation,1
/tmp/,B2QB1,prAgreementWithKeyFromServiex,9
/tmp/,B2QB1,prCommitteeRecordForRiskEvaluation,1
/tmp/,B2QB1,massiveSelectCustomerContacts_I,19
/tmp/,B2QB1,massiveSelectCustomerContacts_O,1
/tmp/,B2QB1,prCommercialFilterForRiskEvaluation,1
/tmp/,B2QB1,inXperianXMLMessage,1
/tmp/,B2QB1,massiveSelectCustomerAddressComplete,9
/tmp/,B2QB1,prAgreementDetailsWithKeyFromServiex,9
/tmp/,B2QB1,ssOpeDataApproved,9
/tmp/,B2QB1,ssNumOpeApproved,9
/tmp/,B2QB1,getReportData,9
/tmp/,B2QB1,getBranchInformation,9
/tmp/,B2QB1,getRegistrySent,9
/tmp/,B2QB1,prOperESEApproved,9
/tmp/,B2QB1,updateRegardingEcoActy,9
/tmp/,B2QB1,updateNoRegarding,9
/tmp/,B2QB1,updateRegardingRequest,9
/tmp/,B2QB1,msCompanyAndAttorney,9
/tmp/,B2QB1,massiveSelectAccountProtestedChecks,1
/tmp/,B2QB1,singleSelectCustomerValidContext,9
/tmp/,B2QB1,msCustomerPaymentInformation,9
/tmp/,B2QB1,prCustomerPaymentDocument,9
/tmp/,B2QB1,msJudicialPowerTermDepositOperation,9
/tmp/,B2QB1,massiveSelectScannedDocumentByOperation,1
/tmp/,B2QB1,msComexDisbursementRequest,9
/tmp/,B2QB1,msComexCities,1
/tmp/,B2QB1,msCurrencyBalance,9
/tmp/,B2QB1,msCustomerProtestedMeanType,9
/tmp/,B2QB1,msComexLogRequest,9
/tmp/,B2QB1,msComexOdPRequest,9
/tmp/,B2QB1,msComexOdPBeneficiary,9
/tmp/,B2QB1,ssRateFundCost,9
/tmp/,B2QB1,massiveSelectGeneralCodesFromDocumentOperationRelationship,1
/tmp/,B2QB1,prComexPaymentOrder,9
/tmp/,B2QB1,prComexBeneficiaryPayment,9
/tmp/,B2QB1,prComexOdPSecondSignature,9
/tmp/,B2QB1,prComexOdPSignature,9
/tmp/,B2QB1,dlOperRateFundCost,9
/tmp/,B2QB1,inOperRateFundCost,9
/tmp/,B2QB1,ws_massiveSelectSalesServiceDocuments,1
/tmp/,B2QB1,msCapitalMarketOperationByProdAndType,9
/tmp/,B2QB1,msCustomerOperationAssociated,1
/tmp/,B2QB1,massiveSelectLoanInstallmentsCredit,1
/tmp/,B2QB1,massiveSelectCreditCardCurrentAndValid,1
/tmp/,B2QB1,msCreditCardLastMovNMO,1
/tmp/,B2QB1,msSupportMaterialMaster,9
/tmp/,B2QB1,FtpFlow,1
/tmp/,B2QB1,msProfileProductServices,9
/tmp/,B2QB1,mdInsuranceSIACWorkstation,mdInsuranceSIACWorkstation
/tmp/,B2QB1,mdInsuranceSIACWorkstation,9
/tmp/,B2QB1,vrCustomerBECHSBIFDebts,9
/tmp/,B2QB1,msComexOperationInArrears,9
/tmp/,B2QB1,prFactoringRestrictiveIndicator,9
/tmp/,B2QB1,prPaymentCapacityForRiskEvaluation,1
/tmp/,B2QB1,ssEmailInterfaceForDigitalCertificate,1
/tmp/,B2QB1,ssComexOperationDetail,9
/tmp/,B2QB1,vlRenegRenewSISCREDOperation,1
/tmp/,B2QB1,prFactoringEPPControl,9
/tmp/,B2QB1,prInquiringCustomerDataForRiskEvaluation,1
/tmp/,B2QB1,massiveSelectDemographicDataAndActiveOperation,1
/tmp/,B2QB1,msComexFutureFlowOperationDetail,9
/tmp/,B2QB1,prDocumentProtestedDefaulter,9
/tmp/,B2QB1,ssComexHistoricalOperationSummary,9
/tmp/,B2QB1,msComexFutureFlowOperationDetailByRange,9
/tmp/,B2QB1,prOfferEvaluationForRiskEvaluation,1
/tmp/,B2QB1,massiveSelectLoanAdditionalDataByProduct,1
/tmp/,B2QB1,prPaymentCapInfoForExperianRiskEngine,60
/tmp/,B2QB1,prInternalBaseInfoForExperianRiskEngine,60
/tmp/,B2QB1,prFactoringSocietyValidity,9
/tmp/,B2QB1,inXMLMessageFromExperianEngine,40
/tmp/,B2QB1,prFinalDecisionInfoForExperianRiskEngine,60
/tmp/,B2QB1,prExternalBaseInfoForExperianRiskEngine,40
/tmp/,B2QB1,prCreditCardPaymentValidation,19
/tmp/,B2QB1,processCreateSealAndSendDocumentsCrearDoc,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsRegistro,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsSellado,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsMain,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsCustodia,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsEncriptadoEmail,50
/tmp/,B2QB1,processCreateSealAndSendDocumentsRDO,50
/tmp/,B2QB1,msAgreementDetail,9
/tmp/,B2QB1,msCancelledExecution,9
/tmp/,B2QB1,msAgreementExecutionDetail,9
/tmp/,B2QB1,msUsersByCustomer,9
/tmp/,B2QB1,msAuditLog,9
/tmp/,B2QB1,msHiredServices,9
/tmp/,B2QB1,msUserAuditLog,9
/tmp/,B2QB1,msChargeSummary,9
/tmp/,B2QB1,msBillingPackage,9
/tmp/,B2QB1,msAgreementExecution,9
/tmp/,B2QB1,msChargeDetail,9
/tmp/,B2QB1,msCustomerByOfficer,9
/tmp/,B2QB1,ssDateRecordedServiexToken,1
/tmp/,B2QB1,latiniaRestApi,9
/tmp/,B2QB1,prGetAndInsertServiexToken,1
/tmp/,B2QB1,inServiexToken,1
/tmp/,B2QB1,processCreateAndSendTokenVeritran,1
/tmp/,B2QB1,massiveSelectCustomerNaturalPersonChecklist,1
/tmp/,B2QB1,massiveSelectTableBoardByTableName,1
/tmp/,B2QB1,massiveSelectCustomerLegalPersonChecklist,1
/tmp/,B2QB1,inXMLMsgFromExperianEngineMicroE,9
/tmp/,B2QB1,prExternalBaseForDAOfMicroE,9
/tmp/,B2QB1,massiveSelectCompanyProfileProductRelated,1
/tmp/,B2QB1,prPaymentCapacityForDAOfMicroE,9
/tmp/,B2QB1,prFinalDecisionForDAOfMicroE,9
/tmp/,B2QB1,msCustomerCommercialSituationReport,9
/tmp/,B2QB1,prInternalBaseForDAOfMicroE,1
/tmp/,B2QB1,insertRequestForEntrepreneurAccount,1
/tmp/,B2QB1,processEftServicePayments,9
/tmp/,B2QB1,msAgreementForServicesPayment,9
/tmp/,B2QB1,prDebtsExcessBankEquity,9
/tmp/,B2QB1,massiveSelectEftAccessionByCustomer.massiveSelectEftAccessionByCustomer,1
/tmp/,B2QB1,msCompanyAttorneyCouple,1
/tmp/,B2QB1,msScannedDocumentAtributesFromFilenet,9
/tmp/,B2QB1,prMassivePaymentBlock,9
/tmp/,B2QB1,massiveSelectSettingDocumentFieldFromDocumentaryMatrix,1
/tmp/,B2QB1,processDocumentManager,1
/tmp/,B2QB1,processUpdateDocument,9
/tmp/,B2QB1,prInsertEncryptAndSendDocument,1
/tmp/,B2QB1,processEncryptDocument,1
/tmp/,B2QB1,processSealDocument,9
/tmp/,B2QB1,deleteScannedDocumentFromDocumentManager,9
/tmp/,B2QB1,updateScannedDocumentFromDocumentManager,9
/tmp/,B2QB1,insertScannedDocumentAndOperationRelationship,1
/tmp/,B2QB1,insertScannedDocumentIntoDocumentManager,1
/tmp/,B2QB1,msEmerixCollectionActions,9
/tmp/,B2QB1,massiveSelectBranchByZone,9
/tmp/,B2QB1,ws_massiveSelectSalesServiceDocuments,1
/tmp/,B2QB1,BECH_BusServices_MapServices,1
/tmp/,B2QB1,BECH_BusServices_MapServices_DBMonitor,1
/tmp/,B2QB1,cl.bech.statemachine.retry.cmx.CMX_RetryTrxTemp,1
/tmp/,B2QB1,cl.bech.statemachine.pendienetes.cmx.SM_RetryPendientes_CMX,1
/tmp/,B2QB1,cl.bech.statemachine.retry.cmx.CMX_RetryTrx,1
/tmp/,B2QB1,processDocumentGetEncryptAndEmailMain,1
